Size,Rating
34.0,3.4
46.0,3.9
92.0,4.3
45.0,4.4
50.0,4.5
9.5,4.4
36.0,4.0
78.0,4.3
22.0,4.2
48.0,4.0
1.5,4.4
40.0,4.6
6.5,4.0
51.0,4.4
12.0,3.5
50.0,4.6
40.0,4.0
54.0,4.0
45.0,4.1
63.0,4.1
4.0,3.3
69.0,3.9
39.0,4.1
55.0,4.2
46.0,4.0
99.0,4.5
91.0,3.8
21.0,3.5
46.0,4.3
45.0,4.6
24.0,4.7
52.0,3.8
50.0,4.7
63.0,4.8
5.8,3.2
20.39528931451608,4.5
23.0,3.9
23.0,3.6
26.0,3.7
8.8,4.4
27.0,4.1
2.1,4.0
12.0,3.1
5.0,4.0
23.0,2.8
8.2,3.7
14.0,2.7
8.5,3.9
47.0,3.6
12.0,4.5
17.0,3.5
3.9,4.0
10.0,4.173243045387998
4.1,3.8
15.0,3.6
3.3,4.2
6.7,4.4
11.0,4.0
4.1,4.7
3.7,4.173243045387998
4.3,4.173243045387998
31.0,4.1
25.0,4.0
2.0,4.173243045387998
5.8,4.7
3.7,4.173243045387998
1.7,4.173243045387998
12.0,3.8
14.0,5.0
78.0,4.4
6.4,4.173243045387998
10.0,4.173243045387998
44.0,4.0
1.5,4.173243045387998
85.0,3.8
9.8,4.1
5.7,4.3
3.7,4.173243045387998
20.39528931451608,4.5
20.39528931451608,4.4
46.0,3.4
30.0,4.1
47.0,4.1
23.0,3.8
20.39528931451608,4.3
91.0,4.4
44.0,4.4
4.8,3.3
9.5,3.3
19.0,4.4
7.3,3.7
1.8,3.4
5.7,2.3
7.3,3.3
4.0,2.7
3.7,4.173243045387998
26.0,4.6
5.6,3.5
7.3,3.4
49.0,4.3
8.7,4.1
49.0,4.7
20.0,4.4
7.3,3.8
0.322,3.0
6.3,4.4
3.4,4.2
22.0,4.5
25.0,3.5
6.3,4.5
8.7,4.5
10.0,4.173243045387998
24.0,4.5
20.39528931451608,4.0
43.0,4.8
20.39528931451608,4.173243045387998
3.7,4.3
13.0,1.7
20.39528931451608,4.3
3.9,4.2
13.0,4.173243045387998
3.0,4.2
3.0,4.3
20.39528931451608,4.173243045387998
46.0,4.0
3.0,4.2
17.0,4.6
63.0,4.1
17.0,4.6
2.9,4.1
2.9,4.0
26.0,4.173243045387998
2.7,3.3
20.39528931451608,4.1
20.39528931451608,4.173243045387998
24.0,4.173243045387998
4.7,4.0
2.7,4.173243045387998
1.7,4.173243045387998
3.0,4.4
3.0,4.2
20.39528931451608,3.8
31.0,3.1
36.0,4.173243045387998
4.3,5.0
63.0,4.2
8.6,4.7
57.0,4.4
20.39528931451608,4.6
13.0,4.4
5.6,2.9
20.39528931451608,2.7
1.0,4.173243045387998
20.39528931451608,4.6
20.39528931451608,4.0
1.6,4.8
24.0,5.0
5.9,3.9
20.39528931451608,4.2
20.39528931451608,4.1
44.0,4.7
30.0,4.2
76.0,4.2
0.976,3.7
10.0,4.1
44.0,4.1
19.0,3.8
3.0,4.6
15.0,4.173243045387998
15.0,4.4
43.0,4.2
2.6,4.4
0.172,4.173243045387998
24.0,4.173243045387998
31.0,4.6
25.0,5.0
2.3,4.173243045387998
33.0,4.5
9.0,4.173243045387998
7.4,3.5
19.0,4.173243045387998
2.3,3.9
42.0,4.4
20.39528931451608,3.0
3.3,4.173243045387998
9.1,3.1
2.8,4.4
13.0,4.173243045387998
30.0,3.0
3.0,4.173243045387998
2.2,4.173243045387998
14.0,3.7
0.238,4.173243045387998
37.0,3.7
52.0,3.9
4.4,4.8
20.39528931451608,4.173243045387998
28.0,4.173243045387998
32.0,4.6
3.4,4.6
23.0,4.5
61.0,4.3
15.0,5.0
64.0,4.3
20.39528931451608,4.173243045387998
12.0,4.7
4.4,4.0
3.6,3.8
2.9,5.0
10.0,4.8
7.2,4.5
3.8,4.3
0.549,4.173243045387998
3.9,4.173243045387998
2.9,4.173243045387998
42.0,4.173243045387998
1.1,3.7
9.7,4.173243045387998
1.7,4.173243045387998
13.0,4.173243045387998
55.0,4.173243045387998
6.5,4.173243045387998
1.9,4.3
5.1,4.173243045387998
36.0,3.8
11.0,4.173243045387998
14.0,4.173243045387998
20.39528931451608,4.5
17.0,4.6
20.39528931451608,4.1
4.3,4.2
4.0,4.173243045387998
4.0,5.0
3.0,4.173243045387998
1.2,4.173243045387998
29.0,4.173243045387998
3.4,4.173243045387998
5.1,3.3
2.7,3.6
97.0,4.0
19.0,4.0
100.0,4.0
73.0,4.2
100.0,4.3
18.0,4.2
18.0,4.5
44.0,4.3
20.39528931451608,4.6
5.2,4.4
8.9,4.2
34.0,4.2
30.0,4.2
1.6,3.4
4.4,3.2
3.7,4.0
11.0,4.6
4.7,3.2
33.0,4.4
13.0,4.0
14.0,4.7
3.7,4.173243045387998
7.3,3.7
20.39528931451608,3.9
37.0,4.2
13.0,4.1
13.0,3.5
8.4,4.8
45.0,4.3
7.9,3.9
4.2,4.173243045387998
11.0,3.5
6.2,4.3
3.7,4.4
6.0,4.8
8.8,3.9
22.0,3.8
30.0,4.2
11.0,4.0
4.1,4.0
3.4,4.4
13.0,4.7
39.0,4.5
5.1,4.3
5.5,4.3
5.3,4.1
2.8,2.1
9.0,3.7
0.206,4.4
0.954,4.2
26.0,2.1
9.4,2.4
2.4,4.1
5.8,3.1
20.0,5.0
17.0,4.173243045387998
35.0,3.5
17.0,4.2
2.9,4.173243045387998
42.0,4.7
5.1,4.173243045387998
16.0,4.173243045387998
4.7,4.173243045387998
35.0,4.8
12.0,4.173243045387998
26.0,4.5
17.0,4.6
60.0,4.6
25.0,4.9
38.0,4.8
2.0,4.0
2.5,3.9
9.2,4.1
0.444,4.1
15.0,4.5
12.0,4.2
4.4,4.0
14.0,4.4
6.7,1.9
3.7,4.173243045387998
4.0,4.173243045387998
2.2,3.7
33.0,4.173243045387998
20.39528931451608,4.2
5.7,4.0
87.0,4.3
30.0,2.5
68.0,4.4
5.9,4.173243045387998
19.0,4.7
40.0,4.6
49.0,4.4
52.0,4.3
63.0,4.4
6.0,3.6
17.0,3.8
4.2,4.4
32.0,4.4
0.717,3.0
4.3,3.7
7.2,5.0
5.0,4.173243045387998
1.2,4.2
31.0,4.8
17.0,4.4
46.0,4.1
20.0,4.7
8.3,4.7
5.0,3.3
22.0,4.0
3.1,4.173243045387998
2.2,4.173243045387998
2.0,1.0
12.0,4.4
5.5,4.2
14.0,4.4
20.39528931451608,4.6
15.0,4.3
81.0,4.4
62.0,4.173243045387998
8.9,3.7
20.39528931451608,2.9
3.0,4.0
11.0,3.3
3.4,4.173243045387998
12.0,4.173243045387998
29.0,4.2
20.39528931451608,4.5
2.6,2.3
1.7,5.0
5.4,3.6
20.39528931451608,4.173243045387998
30.0,3.9
31.0,4.4
14.0,4.2
37.0,4.8
4.0,4.3
20.39528931451608,4.2
6.9,4.4
14.0,4.3
0.21,4.0
13.0,1.4
18.0,3.3
13.0,4.3
38.0,4.173243045387998
3.8,4.6
3.2,4.7
3.2,4.2
0.609,3.9
1.7,3.4
4.0,4.3
6.5,4.8
14.0,4.8
2.8,4.5
33.0,3.3
3.3,4.2
3.9,4.9
15.0,4.2
9.5,4.6
7.3,4.1
2.4,4.6
3.0,4.0
3.5,4.2
2.4,5.0
13.0,4.1
20.39528931451608,3.7
5.3,4.1
6.9,3.8
2.3,4.7
15.0,3.5
7.2,4.0
13.0,4.2
7.3,3.3
3.3,3.7
7.3,3.4
7.3,3.7
2.6,5.0
0.308,4.4
4.5,5.0
21.0,4.8
5.3,4.4
2.3,4.9
22.0,4.0
40.0,4.4
20.39528931451608,4.5
21.0,4.9
21.0,4.4
1.2,5.0
53.0,4.8
11.0,4.6
27.0,4.3
6.8,3.8
7.4,4.3
3.5,4.3
1.7,4.1
4.0,4.5
8.8,4.2
38.0,3.8
1.7,4.3
20.39528931451608,4.4
20.39528931451608,4.2
6.1,4.2
27.0,3.8
38.0,4.2
2.8,4.0
6.5,4.2
3.6,4.3
53.0,4.3
3.9,4.4
12.0,4.1
89.0,4.5
46.0,4.2
54.0,4.3
9.2,4.4
24.0,4.5
41.0,4.3
0.705,4.173243045387998
62.0,4.0
27.0,3.4
37.0,4.4
3.7,3.8
4.6,3.0
9.9,4.1
9.0,4.4
29.0,4.1
2.5,4.1
6.3,4.1
58.0,4.5
4.1,4.1
9.6,2.2
3.8,3.9
13.0,4.0
51.0,4.3
2.7,3.9
82.0,4.0
5.0,4.2
83.0,4.2
2.5,3.6
2.5,4.3
6.6,4.173243045387998
2.5,4.173243045387998
3.7,4.4
4.6,2.6
80.0,4.1
11.0,4.173243045387998
2.6,3.5
2.5,4.2
24.0,4.173243045387998
12.0,4.173243045387998
10.0,3.7
20.39528931451608,4.5
0.306,2.4
26.0,4.173243045387998
2.8,2.9
8.1,4.2
3.2,4.2
3.3,4.0
1.6,2.6
5.6,4.4
4.5,4.8
11.0,4.7
2.8,4.4
2.8,4.6
2.8,2.7
17.0,3.8
2.9,1.7
19.0,4.6
4.1,3.3
8.4,4.173243045387998
5.0,4.173243045387998
3.9,4.6
2.8,2.3
2.6,4.5
6.1,4.173243045387998
2.6,4.8
8.9,4.173243045387998
9.1,5.0
2.9,4.173243045387998
2.0,4.1
2.8,4.173243045387998
2.8,4.173243045387998
9.4,4.173243045387998
7.8,4.173243045387998
8.6,4.173243045387998
20.39528931451608,4.173243045387998
10.0,4.9
20.39528931451608,3.0
5.1,4.173243045387998
7.8,4.173243045387998
5.9,4.8
1.7,4.5
20.39528931451608,3.4
2.3,4.173243045387998
2.5,4.173243045387998
2.8,4.173243045387998
4.1,4.173243045387998
6.2,4.0
20.0,3.7
4.8,2.2
20.39528931451608,4.8
24.0,4.173243045387998
2.4,5.0
13.0,4.173243045387998
20.39528931451608,4.173243045387998
1.8,4.173243045387998
9.8,4.5
29.0,4.173243045387998
11.0,4.3
6.4,3.8
87.0,4.173243045387998
7.8,4.5
86.0,4.5
2.1,4.173243045387998
4.0,4.8
1.9,4.5
2.4,4.4
2.9,4.173243045387998
21.0,3.9
8.7,4.3
1.7,4.3
5.1,4.173243045387998
11.0,4.0
1.3,4.173243045387998
9.2,4.1
9.2,3.7
4.9,3.4
15.0,4.5
15.0,4.4
19.0,4.173243045387998
2.2,4.4
2.1,2.4
8.0,4.1
3.5,4.6
16.0,4.3
63.0,4.3
20.39528931451608,4.7
10.0,4.173243045387998
7.5,4.2
21.0,4.3
1.8,4.3
18.0,4.7
20.39528931451608,4.2
20.39528931451608,4.1
3.2,4.6
20.39528931451608,4.7
33.0,4.3
8.4,4.5
31.0,4.6
22.0,2.9
3.6,4.0
15.0,3.0
18.0,3.9
10.0,4.173243045387998
2.5,4.8
16.0,3.9
15.0,4.0
4.3,4.173243045387998
4.6,4.173243045387998
18.0,4.173243045387998
8.7,5.0
22.0,4.173243045387998
1.1,4.173243045387998
4.8,4.173243045387998
2.6,4.0
5.2,4.173243045387998
6.0,5.0
43.0,4.173243045387998
0.904,4.173243045387998
20.0,4.5
28.0,4.8
20.0,4.173243045387998
16.0,4.6
20.39528931451608,4.2
8.7,4.173243045387998
6.0,3.4
1.8,2.6
3.7,2.4
3.2,4.173243045387998
7.4,4.6
3.3,3.3
3.5,4.1
14.0,4.6
8.9,3.9
32.0,4.173243045387998
14.0,4.173243045387998
3.8,4.173243045387998
4.7,4.173243045387998
9.9,4.173243045387998
17.0,4.0
9.1,3.4
10.0,4.5
27.0,4.0
25.0,5.0
33.0,3.6
30.0,3.5
20.39528931451608,4.6
28.0,4.9
7.3,3.7
23.0,5.0
0.201,4.0
20.39528931451608,3.9
2.7,5.0
7.7,4.0
20.39528931451608,4.173243045387998
21.0,4.173243045387998
3.5,4.9
3.3,4.4
31.0,3.6
12.0,4.7
8.1,4.3
14.0,3.9
11.0,4.5
18.0,4.6
20.39528931451608,4.3
20.39528931451608,4.6
2.9,4.173243045387998
0.473,4.173243045387998
54.0,4.5
20.39528931451608,4.2
20.39528931451608,4.5
2.1,4.0
48.0,4.2
92.0,4.7
30.0,4.4
17.0,4.2
35.0,4.0
11.0,2.3
65.0,4.5
25.0,3.6
4.8,4.4
4.8,3.9
17.0,3.9
24.0,4.8
26.0,4.2
4.8,3.7
0.175,4.0
15.0,4.173243045387998
4.9,1.0
8.8,4.173243045387998
36.0,4.4
8.7,4.2
23.0,4.7
5.1,3.6
23.0,4.173243045387998
26.0,4.1
53.0,3.3
3.2,4.173243045387998
23.0,4.173243045387998
1.8,5.0
5.4,4.3
8.0,4.7
5.4,4.173243045387998
59.0,4.173243045387998
21.0,4.173243045387998
5.1,4.173243045387998
20.39528931451608,4.173243045387998
55.0,4.0
3.4,4.173243045387998
33.0,4.4
4.7,4.6
1.5,5.0
20.39528931451608,4.3
30.0,4.3
26.0,4.173243045387998
54.0,3.8
10.0,4.1
3.6,4.6
5.2,4.0
25.0,4.7
0.35,3.6
51.0,4.5
5.1,4.0
4.6,4.1
39.0,4.0
13.0,3.8
31.0,4.173243045387998
19.0,4.5
3.1,2.8
17.0,4.173243045387998
0.383,4.2
2.4,4.8
3.2,5.0
2.1,5.0
30.0,4.173243045387998
14.0,4.173243045387998
12.0,4.173243045387998
3.0,4.3
4.8,4.3
2.8,4.5
4.0,4.5
11.0,5.0
20.39528931451608,3.8
1.8,4.4
3.1,5.0
20.0,4.7
33.0,4.173243045387998
17.0,4.7
28.0,2.2
0.454,4.6
3.1,4.6
3.2,4.7
6.8,4.6
99.0,4.4
17.0,3.8
12.0,3.6
25.0,4.9
13.0,4.8
2.1,4.173243045387998
5.9,4.4
3.7,5.0
4.5,4.8
4.1,4.173243045387998
11.0,4.173243045387998
3.9,4.6
3.0,5.0
1.4,4.6
11.0,5.0
12.0,4.173243045387998
30.0,4.0
25.0,4.3
52.0,4.5
6.3,4.0
4.7,3.2
25.0,4.6
62.0,4.2
6.4,4.8
15.0,3.0
70.0,4.3
12.0,3.9
47.0,3.9
23.0,4.8
10.0,3.5
40.0,4.4
53.0,4.1
8.2,4.2
8.5,4.7
33.0,4.0
34.0,4.4
23.0,4.2
2.5,5.0
1.8,3.5
20.39528931451608,3.8
1.4,4.173243045387998
24.0,4.5
2.0,4.1
0.421,4.173243045387998
1.2,4.3
11.0,4.173243045387998
7.0,4.3
2.1,4.4
16.0,4.173243045387998
10.0,4.173243045387998
28.0,4.173243045387998
5.5,4.173243045387998
41.0,4.173243045387998
2.7,4.0
93.0,4.3
40.0,4.0
3.4,4.9
9.0,4.7
4.3,4.173243045387998
2.9,4.173243045387998
6.9,4.173243045387998
1.0,4.3
1.1,4.2
39.0,4.1
31.0,3.2
14.0,3.9
29.0,4.2
4.2,4.1
5.3,4.9
1.7,4.173243045387998
6.3,3.7
27.0,3.5
3.1,4.9
20.39528931451608,4.173243045387998
2.5,3.3
5.0,4.9
6.3,3.4
7.8,4.173243045387998
4.8,4.5
20.39528931451608,4.3
9.2,5.0
34.0,3.5
47.0,4.173243045387998
8.1,4.173243045387998
2.5,4.4
36.0,3.7
10.0,4.173243045387998
6.2,4.8
10.0,4.173243045387998
4.4,4.3
18.0,4.9
16.0,4.173243045387998
20.39528931451608,4.173243045387998
9.9,4.173243045387998
22.0,4.173243045387998
1.9,4.173243045387998
26.0,4.173243045387998
9.3,5.0
20.39528931451608,4.3
20.39528931451608,4.3
28.0,4.173243045387998
10.0,4.173243045387998
11.0,4.4
2.3,1.0
4.4,4.5
8.0,4.173243045387998
10.0,4.0
3.7,5.0
21.0,4.9
4.6,4.7
45.0,3.9
4.2,4.173243045387998
7.6,3.2
8.6,3.5
15.0,4.173243045387998
0.07,3.7
17.0,3.0
0.812,4.2
13.0,4.0
0.442,4.1
2.0,4.173243045387998
0.842,4.0
2.4,3.1
0.417,4.4
5.6,3.2
0.412,3.9
0.459,4.2
34.0,4.7
0.478,4.0
10.0,4.173243045387998
6.2,4.173243045387998
0.335,4.0
3.8,3.7
0.782,4.1
0.721,4.4
0.43,4.0
0.429,3.9
0.192,3.6
0.2,4.173243045387998
13.0,4.173243045387998
2.5,4.6
8.9,4.173243045387998
0.417,4.4
20.39528931451608,1.9
0.46,4.3
5.9,4.5
0.728,4.1
0.496,3.8
0.816,4.1
6.3,4.6
0.414,3.7
0.334,3.9
0.506,4.4
2.0,4.173243045387998
2.3,4.5
34.0,4.173243045387998
7.5,4.173243045387998
60.0,4.4
60.0,3.5
7.9,4.3
24.0,4.5
95.0,4.5
59.0,4.4
23.0,4.2
12.0,4.3
11.0,4.173243045387998
14.0,3.6
2.2,4.0
30.0,3.8
8.5,4.173243045387998
19.0,4.173243045387998
17.0,4.4
33.0,3.9
4.2,4.1
33.0,4.3
96.0,3.5
4.7,4.173243045387998
26.0,4.3
23.0,4.173243045387998
30.0,4.7
6.4,4.5
28.0,3.8
49.0,4.5
16.0,4.2
51.0,4.3
2.6,4.1
20.39528931451608,4.6
23.0,4.5
31.0,3.0
25.0,2.6
16.0,3.4
5.0,4.0
45.0,3.4
23.0,3.7
8.3,4.5
7.9,3.9
4.6,4.173243045387998
16.0,4.0
5.9,4.5
0.335,4.0
2.2,4.4
0.887,1.8
0.613,4.3
1.5,5.0
12.0,5.0
26.0,4.173243045387998
13.0,3.2
20.39528931451608,4.2
3.3,4.6
2.9,3.8
10.0,3.9
3.2,4.2
2.5,4.173243045387998
1.8,4.0
2.7,3.8
7.0,4.1
12.0,3.9
20.39528931451608,4.4
9.6,2.1
18.0,1.8
1.9,4.2
29.0,2.0
9.4,4.173243045387998
6.7,4.173243045387998
1.6,3.4
20.39528931451608,3.6
2.5,3.7
7.2,4.7
6.3,4.5
4.0,4.6
1.2,3.6
20.39528931451608,4.173243045387998
5.6,4.173243045387998
3.5,4.4
9.2,4.6
1.2,4.173243045387998
20.39528931451608,4.173243045387998
18.0,4.173243045387998
36.0,2.3
1.2,4.173243045387998
8.8,4.173243045387998
2.5,4.173243045387998
2.7,3.0
33.0,5.0
28.0,4.5
6.7,4.4
21.0,4.5
3.5,4.8
6.0,4.3
22.0,4.173243045387998
27.0,3.7
3.4,4.5
20.39528931451608,4.173243045387998
16.0,4.3
12.0,4.173243045387998
10.0,4.4
20.39528931451608,3.4
9.0,4.5
36.0,1.6
12.0,4.173243045387998
3.6,4.173243045387998
30.0,4.5
19.0,4.173243045387998
13.0,4.173243045387998
33.0,4.173243045387998
14.0,4.173243045387998
0.243,4.173243045387998
24.0,4.173243045387998
6.6,3.8
44.0,4.3
89.0,4.3
3.5,3.0
32.0,4.0
15.0,4.8
3.1,4.0
30.0,4.5
34.0,4.173243045387998
13.0,4.7
2.6,1.9
2.5,4.9
20.39528931451608,4.4
7.5,4.7
0.569,4.173243045387998
26.0,4.9
5.2,4.8
5.4,4.173243045387998
9.1,4.173243045387998
26.0,4.5
28.0,4.173243045387998
3.8,4.173243045387998
20.39528931451608,4.6
92.0,4.5
0.206,4.173243045387998
19.0,5.0
93.0,4.173243045387998
13.0,3.9
1.8,4.173243045387998
10.0,4.173243045387998
3.5,4.3
7.5,4.173243045387998
68.0,4.8
0.778,4.3
2.1,4.6
9.2,4.173243045387998
3.0,4.173243045387998
72.0,4.1
35.0,4.5
20.39528931451608,4.3
31.0,3.8
4.1,2.4
20.39528931451608,4.3
13.0,2.8
60.0,4.5
85.0,4.6
1.3,4.1
20.39528931451608,4.2
6.9,4.6
5.5,4.3
58.0,4.6
94.0,5.0
0.683,5.0
0.592,3.9
20.39528931451608,4.2
6.4,3.9
3.3,4.2
0.319,4.173243045387998
24.0,4.173243045387998
36.0,4.173243045387998
0.186,3.5
3.5,4.173243045387998
0.84,4.0
41.0,4.173243045387998
1.5,3.7
36.0,3.8
0.647,4.3
5.3,4.173243045387998
19.0,4.173243045387998
2.5,4.5
93.0,4.6
2.8,4.173243045387998
5.6,4.5
72.0,4.3
21.0,4.4
0.191,4.173243045387998
22.0,4.173243045387998
67.0,4.6
0.842,4.173243045387998
1.1,3.9
6.9,4.173243045387998
20.39528931451608,3.9
15.0,3.1
1.1,3.9
6.2,4.4
1.4,4.4
52.0,4.4
8.7,4.6
0.373,3.9
3.8,4.6
3.8,2.5
3.8,4.6
8.2,2.8
0.437,4.0
5.7,3.4
1.6,3.8
16.0,4.5
2.6,4.8
6.6,3.3
0.598,3.9
2.7,3.5
20.39528931451608,4.5
0.716,4.0
14.0,4.173243045387998
12.0,3.6
46.0,4.173243045387998
13.0,4.7
1.9,3.9
1.2,5.0
4.3,4.6
13.0,3.9
8.4,4.9
7.3,3.6
0.585,3.7
3.2,3.9
6.5,2.7
2.7,3.8
1.4,2.8
17.0,3.5
3.1,4.1
2.4,4.173243045387998
1.6,4.7
20.39528931451608,4.3
0.982,4.5
26.0,4.1
19.0,4.173243045387998
2.9,4.173243045387998
4.5,4.8
0.222,4.173243045387998
42.0,4.173243045387998
7.9,4.173243045387998
0.219,3.4
0.055,5.0
0.948,4.173243045387998
7.3,4.173243045387998
0.323,4.3
89.0,4.4
5.2,1.8
15.0,4.2
19.0,3.3
7.6,4.173243045387998
5.6,5.0
18.0,4.173243045387998
24.0,4.173243045387998
10.0,4.173243045387998
11.0,4.8
29.0,4.173243045387998
4.3,4.5
10.0,5.0
88.0,4.5
5.3,4.7
5.4,4.173243045387998
3.1,4.6
6.0,4.173243045387998
26.0,4.173243045387998
6.5,4.5
19.0,4.173243045387998
33.0,4.173243045387998
40.0,3.5
9.2,4.173243045387998
28.0,4.173243045387998
21.0,3.5
20.0,2.9
4.0,4.173243045387998
26.0,4.173243045387998
20.39528931451608,5.0
26.0,4.173243045387998
33.0,4.173243045387998
25.0,4.173243045387998
44.0,4.173243045387998
19.0,4.173243045387998
27.0,4.8
1.5,4.7
20.39528931451608,4.3
13.0,4.1
4.8,5.0
1.6,5.0
4.9,4.173243045387998
3.5,4.173243045387998
8.7,4.173243045387998
7.7,4.0
19.0,4.173243045387998
3.4,4.3
2.9,4.173243045387998
2.4,4.1
2.7,5.0
5.0,4.173243045387998
5.9,5.0
2.8,4.173243045387998
3.4,4.173243045387998
12.0,4.173243045387998
20.0,4.0
4.2,4.173243045387998
10.0,4.173243045387998
26.0,3.5
4.0,4.173243045387998
3.6,4.173243045387998
98.0,4.173243045387998
5.7,4.1
3.6,4.173243045387998
96.0,4.173243045387998
2.2,4.6
10.0,4.173243045387998
4.8,4.173243045387998
2.0,4.173243045387998
62.0,4.1
9.8,4.2
34.0,2.2
53.0,4.3
7.3,4.7
20.39528931451608,3.8
2.8,4.173243045387998
24.0,4.1
73.0,4.173243045387998
53.0,3.1
27.0,4.2
4.4,4.173243045387998
17.0,3.0
1.3,4.8
19.0,3.7
8.8,3.1
1.3,4.6
1.8,2.9
4.8,4.2
1.8,4.7
0.691,4.5
12.0,2.8
20.0,4.173243045387998
5.1,4.4
7.2,4.4
24.0,4.1
7.4,4.6
53.0,3.0
1.3,4.1
8.8,4.173243045387998
1.7,4.4
13.0,4.173243045387998
17.0,4.173243045387998
24.0,4.173243045387998
17.0,4.173243045387998
0.511,4.5
1.7,4.5
32.0,3.6
12.0,2.0
23.0,4.0
5.5,4.5
9.4,4.0
18.0,4.3
1.8,4.173243045387998
0.951,4.5
1.9,4.8
2.6,4.5
13.0,4.173243045387998
16.0,4.173243045387998
0.963,4.2
8.5,4.5
23.0,4.6
8.2,4.173243045387998
3.8,4.173243045387998
2.4,3.9
1.7,4.173243045387998
10.0,4.173243045387998
2.0,4.3
0.025,3.9
4.6,4.3
31.0,3.7
8.2,4.7
0.554,4.3
21.0,1.7
6.9,4.5
21.0,4.173243045387998
11.0,4.7
34.0,4.173243045387998
4.1,5.0
1.9,4.173243045387998
3.5,4.173243045387998
3.0,4.173243045387998
4.0,4.6
2.2,2.9
18.0,4.173243045387998
3.7,4.8
2.4,2.3
9.3,4.173243045387998
44.0,3.8
31.0,4.2
48.0,4.173243045387998
38.0,4.4
49.0,4.173243045387998
27.0,4.0
0.351,4.1
8.8,3.4
23.0,4.3
48.0,4.0
9.7,4.2
0.027,4.1
12.0,4.7
74.0,4.2
44.0,3.9
36.0,3.8
1.4,4.1
20.39528931451608,4.2
25.0,3.8
20.39528931451608,4.7
44.0,3.7
36.0,4.3
0.082,4.0
57.0,4.2
20.39528931451608,4.6
9.8,4.7
47.0,4.3
37.0,4.2
6.9,3.5
10.0,4.7
15.0,4.7
9.4,4.5
49.0,4.5
24.0,4.7
7.3,4.6
24.0,4.6
14.0,4.9
20.39528931451608,4.2
20.39528931451608,4.3
8.8,4.4
4.0,4.5
20.39528931451608,4.3
18.0,4.4
18.0,4.4
13.0,3.0
13.0,4.8
24.0,4.7
20.39528931451608,4.6
25.0,4.0
43.0,3.7
4.6,3.5
47.0,2.7
20.0,4.7
26.0,4.1
69.0,4.5
13.0,4.6
9.2,4.5
19.0,4.4
34.0,4.3
20.39528931451608,4.4
13.0,4.5
34.0,4.6
3.8,4.6
8.3,3.1
53.0,4.7
24.0,4.6
5.4,4.7
7.7,4.173243045387998
5.6,4.4
5.4,4.8
17.0,4.173243045387998
4.4,4.1
20.39528931451608,4.173243045387998
8.2,4.3
98.0,4.4
29.0,4.7
2.4,4.0
8.5,3.4
3.2,4.6
3.8,4.173243045387998
33.0,2.8
20.39528931451608,4.173243045387998
53.0,3.1
6.2,4.173243045387998
22.0,3.9
17.0,4.173243045387998
25.0,4.2
4.6,4.173243045387998
13.0,4.1
36.0,4.173243045387998
13.0,4.2
8.5,4.173243045387998
25.0,4.173243045387998
31.0,3.3
3.7,4.4
8.5,4.173243045387998
24.0,4.4
34.0,4.6
6.9,4.4
45.0,4.5
12.0,4.1
33.0,2.2
35.0,4.2
25.0,4.8
48.0,4.173243045387998
1.0,4.173243045387998
7.2,3.2
14.0,4.3
8.9,4.6
20.39528931451608,4.4
0.208,4.5
9.4,4.173243045387998
8.3,3.4
6.9,4.173243045387998
12.0,4.173243045387998
5.5,3.3
26.0,4.2
98.0,4.173243045387998
5.2,2.4
7.7,3.2
5.3,3.1
0.375,3.8
3.7,4.173243045387998
2.9,4.8
18.0,3.7
6.0,4.2
34.0,3.7
7.0,3.0
38.0,3.9
5.4,4.0
1.2,5.0
1.2,4.173243045387998
7.9,4.0
2.3,2.7
2.3,3.1
0.323,4.1
1.4,4.0
2.5,3.8
12.0,3.8
15.0,4.3
3.1,3.5
12.0,4.5
1.5,3.9
9.0,4.173243045387998
3.7,4.5
8.7,4.173243045387998
19.0,4.173243045387998
7.4,3.3
3.3,4.1
0.913,4.173243045387998
4.9,4.173243045387998
7.8,5.0
5.0,4.173243045387998
12.0,3.7
11.0,4.8
25.0,1.5
2.6,5.0
7.2,4.6
1.8,4.173243045387998
2.6,4.173243045387998
14.0,5.0
2.2,4.7
1.9,4.173243045387998
5.6,4.7
0.514,4.173243045387998
20.0,5.0
11.0,4.5
12.0,4.173243045387998
5.6,5.0
3.8,4.173243045387998
6.4,4.173243045387998
3.7,5.0
3.4,4.2
8.4,1.0
2.9,4.5
2.9,4.2
1.8,5.0
3.1,4.2
80.0,4.4
3.3,3.9
15.0,4.6
36.0,3.8
20.39528931451608,4.173243045387998
8.3,4.173243045387998
3.1,4.0
9.5,4.173243045387998
4.8,4.173243045387998
6.7,4.173243045387998
20.39528931451608,4.6
1.5,4.173243045387998
9.2,4.173243045387998
3.4,3.4
13.0,4.173243045387998
5.8,5.0
20.0,4.6
20.0,4.173243045387998
63.0,4.173243045387998
13.0,4.173243045387998
27.0,4.173243045387998
3.8,5.0
16.0,4.173243045387998
2.3,4.173243045387998
12.0,4.173243045387998
5.6,4.173243045387998
37.0,3.0
22.0,4.173243045387998
20.39528931451608,3.8
1.7,4.2
2.6,4.3
7.9,4.173243045387998
20.0,4.173243045387998
5.7,4.173243045387998
16.0,4.173243045387998
1.7,4.173243045387998
4.2,4.173243045387998
4.6,4.4
2.7,3.2
7.2,4.173243045387998
46.0,4.173243045387998
14.0,4.173243045387998
